nameWithOwner,totalLoc,totalSloc,cc,miMultiFalse,miMultiTrue,difficulty,effort,timeHas,bugs,totalFiles
belluzj/fantasque-sans,362.0,211.0,0.0,73.10113131709564,77.98921411135925,2.0,171.67343933251428,9.537413296250794,0.02861223988875238,3.0
mopidy/mopidy,19611.0,12844.0,0.0,54.95633727328248,59.56828071688665,1.5,149.33534895464757,8.296408275258198,0.027674117084629815,132.0
mwaskom/seaborn,15691.0,9951.0,0.0,100.0,100.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,76.0
pydanny/cookiecutter-django,1749.0,1100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,53.0
soimort/you-get,13004.0,9709.0,0.0,68.28096774770412,69.72574334033378,2.1818181818181817,156.11230060907732,8.672905589393185,0.023162289433751926,141.0
