nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,122691,2020-02-20
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123015,2020-02-21
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123023,2020-02-21
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123095,2020-02-22
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123536,2020-02-24
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123544,2020-02-24
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,123891,2020-02-25
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,124032,2020-02-26
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,124318,2020-02-26
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,124395,2020-02-26
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,124712,2020-02-27
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,125417,2020-03-02
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,125619,2020-03-02
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,125675,2020-03-02
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,126055,2020-03-03
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,126385,2020-03-04
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,126539,2020-03-05
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,126711,2020-03-05
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,126738,2020-03-05
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,127197,2020-03-06
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,127795,2020-03-09
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,128446,2020-03-11
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,128836,2020-03-12
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,129243,2020-03-15
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,129507,2020-03-16
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,129845,2020-03-17
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,131681,2020-03-24
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,132121,2020-03-25
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,132243,2020-03-26
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,132245,2020-03-26
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,133520,2020-03-30
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,134016,2020-03-31
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,134829,2020-04-02
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,134978,2020-04-03
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,136498,2020-04-08
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,136986,2020-04-09
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,137241,2020-04-10
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,137713,2020-04-13
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,137718,2020-04-13
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,3.1.0,2020-04-14
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,138099,2020-04-15
microsoft/MLOpsPython,https://github.com/microsoft/MLOpsPython.git,144467,2020-05-05
