nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
C0reL0ader/EaST,https://github.com/C0reL0ader/EaST.git,2,2020-04-17,1611,1210,16,194,6,2,3,A,54.781606661374404,A,61.15075994451247,A,2.5247252747252746,336.7895785511379,18.710532141729885,0.04088873151846574
C0reL0ader/EaST,https://github.com/C0reL0ader/EaST.git,1.0.1,2016-11-25
C0reL0ader/EaST,https://github.com/C0reL0ader/EaST.git,2.0,2017-07-27
