nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
ankitects/anki,https://github.com/ankitects/anki.git,9,2012-12-21,27719,20473,114,0,3,7,0,X,53.3064974195464,A,55.54058230118409,A,3.046875,660.3192123574158,36.6844006865231,0.07936621285810222,124,6615
ankitects/anki,https://github.com/ankitects/anki.git,2.1.20,2020-03-07
ankitects/anki,https://github.com/ankitects/anki.git,2.1.15,2020-03-07
ankitects/anki,https://github.com/ankitects/anki.git,2.1.21,2020-03-07
ankitects/anki,https://github.com/ankitects/anki.git,2.0.52,2020-03-07
ankitects/anki,https://github.com/ankitects/anki.git,2.1.22,2020-03-18
ankitects/anki,https://github.com/ankitects/anki.git,2.1.23,2020-03-19
ankitects/anki,https://github.com/ankitects/anki.git,2.1.24,2020-04-27
ankitects/anki,https://github.com/ankitects/anki.git,2.1.25,2020-04-30
ankitects/anki,https://github.com/ankitects/anki.git,2.1.26,2020-05-08
