nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
qiyeboy/IPProxyPool,https://github.com/qiyeboy/IPProxyPool.git,2,2016-07-21,1956,1444,30,1,0,0,0,X,85.83443836846635,A,83.5388772570104,A,0.5,4.671614017871911,0.259534112103995,0.002792481250360578,31,3784
qiyeboy/IPProxyPool,https://github.com/qiyeboy/IPProxyPool.git,V1.0,2017-02-21
qiyeboy/IPProxyPool,https://github.com/qiyeboy/IPProxyPool.git,1.1,2017-05-06
