nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN.git,3,2020-05-13,6342,3278,10,0,0,1,3,A,54.95000417819385,A,53.52935307712319,A,7.736263736263735,5470.967641056639,303.94264672536883,0.23562851781978011
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN.git,v1.0,2017-10-23
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN.git,v2.0,2017-11-26
matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN.git,v2.1,2018-03-19
