nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
codelucas/newspaper,https://github.com/codelucas/newspaper.git,2,2013-11-25,5072,3223,25,0,2,1,0,X,55.29923642838846,A,66.96137082695458,A,3.9473684210526314,454.60907963057826,25.25605997947657,0.04798651396100548,28,9761
codelucas/newspaper,https://github.com/codelucas/newspaper.git,0.0.8,2014-10-13
codelucas/newspaper,https://github.com/codelucas/newspaper.git,0.0.9,2014-12-17
