nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
fr31/spotifylyrics,https://github.com/fr31/spotifylyrics.git,3,2020-05-11,634,522,3,0,0,0,4,A,40.47996125535239,A,40.47996125535239,A,6.666666666666667,4800.8789454788985,266.7154969710499,0.22805157971971834
fr31/spotifylyrics,https://github.com/fr31/spotifylyrics.git,1.19,2018-03-19
fr31/spotifylyrics,https://github.com/fr31/spotifylyrics.git,1.20,2018-03-19
fr31/spotifylyrics,https://github.com/fr31/spotifylyrics.git,1.21,2018-03-20
