nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
aboul3la/Sublist3r,https://github.com/aboul3la/Sublist3r.git,2,2015-12-15,671,487,2,0,1,1,0,X,57.08164336972633,A,57.08164336972633,A,5.128048780487805,8057.746423689462,447.652579093859,0.2760582027290029,4,4885
aboul3la/Sublist3r,https://github.com/aboul3la/Sublist3r.git,V1.0,2016-07-05,0,0,0,2,1,0,0,Z,-3,Z,-3,Z,-3,-3,-3,-3,3
aboul3la/Sublist3r,https://github.com/aboul3la/Sublist3r.git,1.1,2020-04-06,671,487,2,0,1,1,0,X,57.08164336972633,A,57.08164336972633,A,5.128048780487805,8057.746423689462,447.652579093859,0.2760582027290029,4
