nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
zylo117/Yet-Another-EfficientDet-Pytorch,https://github.com/zylo117/Yet-Another-EfficientDet-Pytorch.git,2,2020-04-06,3460,2130,21,0,0,0,0,X,53.289967095000954,A,61.5011814435158,A,4.59375,896.4694999435395,49.80386110797442,0.11545440529575887,21,3463
zylo117/Yet-Another-EfficientDet-Pytorch,https://github.com/zylo117/Yet-Another-EfficientDet-Pytorch.git,1.0,2020-04-06,1758,1174,11,0,0,0,0,X,45.49732691724599,A,55.70341292863313,A,5.9625,3981.063225721188,221.17017920673266,0.15238411712391756,11
zylo117/Yet-Another-EfficientDet-Pytorch,https://github.com/zylo117/Yet-Another-EfficientDet-Pytorch.git,1.1,2020-04-14,3248,1972,20,0,0,0,0,X,52.18091471705171,A,58.125946561484554,A,4.616202731092438,1804.0819015160155,100.22677230644531,0.12978264564735795,20
