nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
rougier/numpy-100,https://github.com/rougier/numpy-100.git,2,2014-05-27,157,85,2,0,0,0,0,X,70.51684068327837,A,71.21093444336606,A,0.8333333333333334,47.82881967074651,2.6571566483748064,0.014118223477562192,2,5361
rougier/numpy-100,https://github.com/rougier/numpy-100.git,1.0,2016-07-16,0,0,0,0,0,0,0,Z,-3,Z,-3,Z,-3,-3,-3,-3,0
rougier/numpy-100,https://github.com/rougier/numpy-100.git,1.1,2016-08-27,0,0,0,0,0,0,0,Z,-3,Z,-3,Z,-3,-3,-3,-3,0
