nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
chaoss/augur,https://github.com/chaoss/augur.git,28,2020-05-11,20687,12912,101,0,5,30,1,A,68.37013526640423,A,71.73493117000216,A,1.0,76.98389289217046,4.276882938453914,0.020836749843245433
chaoss/augur,https://github.com/chaoss/augur.git,0.2,2017-03-15,1008,456,4,0,0,3,3,A,59.208994418866965,A,67.62906891058904,A,1.25,51.06645313705985,2.837025174281103,0.01356271942704932
chaoss/augur,https://github.com/chaoss/augur.git,0.2.1,2017-04-10,1463,664,11,0,1,4,2,A,65.44597786742602,A,72.78995801070556,A,1.6956521739130435,114.22064766172811,6.345591536762672,0.019036774610288017
chaoss/augur,https://github.com/chaoss/augur.git,0.2.2,2017-09-07,1652,756,11,0,1,4,2,A,65.44597786742602,A,66.6896184496929,A,2.1,310.84212223011315,17.269006790561843,0.061105716335834205
chaoss/augur,https://github.com/chaoss/augur.git,0.3.0,2018-02-27,2322,1083,15,0,1,4,2,A,65.44597786742602,A,68.89725120926387,A,2.1538461538461537,310.84212223011315,17.269006790561843,0.05960451250937504
chaoss/augur,https://github.com/chaoss/augur.git,0.5.0,2018-04-12,2589,1172,13,0,1,4,2,A,59.92757204286437,A,69.29880715489854,A,2.1538461538461537,184.87908851193845,10.27106047288547,0.02861223988875238
chaoss/augur,https://github.com/chaoss/augur.git,0.5.1,2018-05-14,2589,1172,13,0,1,4,2,A,59.92757204286437,A,69.29880715489854,A,2.1538461538461537,184.87908851193845,10.27106047288547,0.02861223988875238
chaoss/augur,https://github.com/chaoss/augur.git,0.5.1.1,2018-06-05,2589,1172,13,0,1,4,2,A,59.92757204286437,A,69.29880715489854,A,2.1538461538461537,184.87908851193845,10.27106047288547,0.02861223988875238
chaoss/augur,https://github.com/chaoss/augur.git,0.6.0,2018-06-05,3826,1796,18,0,1,5,2,A,65.57671384967546,A,66.61269217825946,A,2.0769230769230766,135.4590942646231,7.525505236923506,0.02326852619617908
chaoss/augur,https://github.com/chaoss/augur.git,0.6.1,2018-06-18,4212,1904,20,0,1,5,2,A,68.11320932517427,A,71.12343464544347,A,1.875,114.80866470296041,6.378259150164467,0.02084404208607213
chaoss/augur,https://github.com/chaoss/augur.git,piper-GSOC-18,2018-08-14,4395,2192,21,0,1,5,2,A,62.62235284326211,A,62.62235284326211,A,2.6,358.9842453003024,19.943569183350135,0.03367443357463716
