nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
ankitects/anki,https://github.com/ankitects/anki.git,9,2012-12-21,27719,20473,114,0,3,7,0,X,53.3064974195464,A,55.54058230118409,A,3.046875,660.3192123574158,36.6844006865231,0.07936621285810222,124,6615
ankitects/anki,https://github.com/ankitects/anki.git,2.1.20,2020-03-07,27888,20817,103,0,3,7,0,X,52.54802753087544,A,53.001078024495136,A,3.4,1112.8249202995125,61.82360668330625,0.09579470570797252,113
ankitects/anki,https://github.com/ankitects/anki.git,2.1.15,2020-03-07,22400,17178,91,0,1,6,0,X,52.45780215324541,A,53.93349475168707,A,3.409090909090909,1212.293513391339,67.34963963285217,0.12070233280920246,98
ankitects/anki,https://github.com/ankitects/anki.git,2.1.21,2020-03-07,27925,20848,103,0,3,7,0,X,52.54802753087544,A,53.193099860103096,A,3.359375,1140.3743630310378,63.3541312795021,0.09579470570797252,113
ankitects/anki,https://github.com/ankitects/anki.git,2.0.52,2020-03-07,12668,9874,61,18,0,2,-1,Z,-1,Z,-1,Z,-1,-1,-1,-1,128
ankitects/anki,https://github.com/ankitects/anki.git,2.1.22,2020-03-18,28716,21517,109,0,3,7,0,X,52.958934696339334,A,54.64880463370908,A,3.1578947368421053,858.4097837804951,47.68943243224973,0.08692482554982693,119
ankitects/anki,https://github.com/ankitects/anki.git,2.1.23,2020-03-19,28716,21517,109,0,3,7,0,X,52.958934696339334,A,54.64880463370908,A,3.1578947368421053,858.4097837804951,47.68943243224973,0.08692482554982693,119
ankitects/anki,https://github.com/ankitects/anki.git,2.1.24,2020-04-27,28922,21518,111,0,3,7,0,X,54.50122490955614,A,55.61882794247696,A,3.13953488372093,806.6250372586761,44.81250206992645,0.08616541669070521,121
ankitects/anki,https://github.com/ankitects/anki.git,2.1.25,2020-04-30,28926,21522,111,0,3,7,0,X,54.50122490955614,A,55.61882794247696,A,3.13953488372093,806.6250372586761,44.81250206992645,0.08616541669070521,121
ankitects/anki,https://github.com/ankitects/anki.git,2.1.26,2020-05-08,28982,21559,111,0,3,7,0,X,54.50122490955614,A,55.61882794247696,A,3.13953488372093,806.6250372586761,44.81250206992645,0.08616541669070521,121
