nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs,totalFiles,stars
nvbn/thefuck,https://github.com/nvbn/thefuck.git,15,2015-04-08,15424,11520,381,0,10,0,0,X,67.19348922601542,A,67.80518514531244,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,391,54039
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.16,2017-04-10,11805,8780,303,0,8,0,0,X,67.77900368802973,A,68.46489237780787,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,311
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.17,2017-05-10,11822,8794,303,0,8,0,0,X,67.77900368802973,A,68.46489237780787,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,311
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.18,2017-05-10,11824,8796,303,0,8,0,0,X,67.77900368802973,A,68.46489237780787,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,311
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.19,2017-08-03,11828,8800,303,0,8,0,0,X,67.77900368802973,A,68.46489237780787,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,311
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.20,2017-08-16,11862,8824,303,0,8,0,0,X,67.70659304195331,A,68.09642777153007,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,311
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.21,2017-08-21,11973,8877,304,0,8,0,0,X,67.70659304195331,A,68.24269991166727,A,1.0,18.094737505048094,1.0052631947248942,0.005600752084895838,312
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.22,2017-08-29,12180,9026,307,0,8,0,0,X,67.70659304195331,A,68.38897205180449,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,315
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.23,2017-08-29,12181,9027,307,0,8,0,0,X,67.70659304195331,A,68.38897205180449,A,1.0,18.094737505048094,1.0052631947248942,0.005169925001442312,315
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.24,2017-10-16,12957,9632,323,0,10,0,0,X,67.05898630203882,A,67.77900368802973,A,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,333
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.25,2017-11-23,13144,9781,327,0,10,0,0,X,67.27352336423968,A,67.89460221653448,A,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,337
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.26,2018-04-25,13582,10124,340,0,10,0,0,X,67.03175190916265,A,67.74279836499153,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,350
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.27,2018-05-22,13756,10248,345,0,10,0,0,X,67.05898630203882,A,67.89460221653448,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,355
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.28,2018-11-29,13983,10407,349,0,10,0,0,X,67.19348922601542,A,67.80518514531244,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,359
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.29,2019-05-27,14367,10706,357,0,10,0,0,X,67.05898630203882,A,67.77900368802973,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,367
nvbn/thefuck,https://github.com/nvbn/thefuck.git,3.30,2020-03-19,15349,11476,377,0,10,0,0,X,67.27352336423968,A,67.80518514531244,A,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364,387
