nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,8,2020-05-13,32683,20700,137,1,10,83,2,A,52.154459375694316,A,61.12224446741484,A,4.078947368421052,1014.520693239985,56.36226073555472,0.084929936956351
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v0.2,2018-04-26,11860,7457,51,0,2,22,2,A,52.97243356059778,A,61.86259217834274,A,3.6,755.7015619358763,41.98342010754868,0.057247056948766056
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v0.3,2018-05-31,14812,8392,62,0,5,23,2,A,56.07972958368695,A,62.37165095246276,A,3.877840909090909,769.3798273793866,42.74332374329926,0.0706069485819317
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v0.4,2018-06-29,16885,9646,76,0,5,36,2,A,55.330850636624646,A,63.72992402652267,A,3.8181818181818183,770.4195308326671,42.80108504625929,0.06739197814343159
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v0.5,2018-07-27,20055,11842,86,0,9,37,2,A,53.95474826430408,A,62.35208201021533,A,4.113636363636363,870.0368566806629,48.33538092670349,0.08145619772063384
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v18.09,2018-08-30,22243,13420,93,0,9,41,2,A,53.863691978506665,A,62.02811288416339,A,3.9375,908.5900802688872,50.47722668160484,0.07772769592204117
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,v18.10,2018-09-24,25763,15943,102,0,9,52,2,A,53.246558348049305,A,61.973890866081206,A,4.052631578947368,925.102299348998,51.39457218605544,0.07833662557410574
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,18.11,2018-10-31,26910,16785,107,1,9,60,2,A,52.970420230480954,A,61.91966884799903,A,4.136363636363637,1006.5558291336715,55.91976828520397,0.08396684021509736
NVIDIA/OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq.git,18.12,2018-11-30,27839,17484,111,1,9,66,2,A,52.154459375694316,A,61.77382675394489,A,4.136363636363637,1014.520693239985,56.36226073555472,0.084929936956351
