nameWithOwner,url,tagName,publishedAt,totalLoc,totalSloc,validFiles,invalidFiles,filesNotRead,filesNoMetric,cc,ccRank,miMultiFalse,miMultiFalseRank,miMultiTrue,miMultiTrueRank,difficulty,effort,timeHas,bugs
CPJKU/madmom,https://github.com/CPJKU/madmom.git,10,2020-05-09,37500,17823,70,0,0,5,1,A,49.9595774695603,A,44.02883422087801,A,6.129764065335753,2304.6683573418168,128.03713096343427,0.18494875010048673
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.12.1,2016-01-22,15355,7201,26,6,0,5,2,A,48.79353819175674,A,44.82766344946643,A,8.713145539906105,10188.543819320701,566.0302121844834,0.3040302869028723
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.13,2016-03-07,23611,11066,40,0,0,6,2,A,50.70827778309487,A,41.59140661278074,A,7.243206521739131,6562.277608182364,364.5709782323536,0.28718944155806847
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.13.1,2016-03-14,23654,11104,40,0,0,6,2,A,50.70827778309487,A,41.59140661278074,A,7.243206521739131,6562.277608182364,364.5709782323536,0.28718944155806847
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.13.2,2016-06-09,23672,11119,40,0,0,6,2,A,50.70827778309487,A,41.59140661278074,A,7.243206521739131,6562.277608182364,364.5709782323536,0.28718944155806847
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.14,2016-07-28,28075,13090,51,0,0,5,2,A,52.5488072636886,A,42.8132526379146,A,6.584615384615384,4851.163636363636,269.5090909090909,0.228
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.14.1,2016-08-01,28077,13092,51,0,0,5,2,A,52.5488072636886,A,42.8132526379146,A,6.584615384615384,4851.163636363636,269.5090909090909,0.228
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.15,2017-04-25,30194,14177,52,0,0,5,2,A,53.08207543064688,A,43.20917312036063,A,6.422727272727273,4946.005030017549,274.77805722319715,0.21137029964101234
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.15.1,2017-07-07,30194,14177,52,0,0,5,2,A,53.08207543064688,A,43.20917312036063,A,6.422727272727273,4946.005030017549,274.77805722319715,0.21137029964101234
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.16,2018-11-13,34927,16682,66,0,0,5,1,A,49.384521336900896,A,43.61891238367879,A,5.122877122877123,2851.903945008406,158.43910805602258,0.20369577468652203
CPJKU/madmom,https://github.com/CPJKU/madmom.git,v0.16.1,2018-11-14,34927,16682,66,0,0,5,1,A,49.384521336900896,A,43.61891238367879,A,5.122877122877123,2851.903945008406,158.43910805602258,0.20369577468652203
